probe_id,probe_name,gene_id,gene_symbol,gene_name,entrez_id,chromosome,Genes
1055401,A_23_P30429,3320,NDST1,N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1,3340.0,5,NDST1 
1055400,CUST_10176_PI416261804,3324,FOXN2,forkhead box N2,3344.0,2,FOXN2 
1055399,A_32_P140898,3324,FOXN2,forkhead box N2,3344.0,2,FOXN2 
1055392,A_23_P156824,3331,HTR1B,"5-hydroxytryptamine (serotonin) receptor 1B, G protein-coupled",3351.0,6,HTR1B 
1055381,CUST_339_PI416408490,3331,HTR1B,"5-hydroxytryptamine (serotonin) receptor 1B, G protein-coupled",3351.0,6,HTR1B 
1055478,A_23_P98183,3245,HRAS,v-Ha-ras Harvey rat sarcoma viral oncogene homolog,3265.0,11,HRAS HRAS HRAS 
1055477,CUST_15664_PI416261804,3245,HRAS,v-Ha-ras Harvey rat sarcoma viral oncogene homolog,3265.0,11,HRAS HRAS HRAS 
1055550,CUST_10_PI416383280,3188,HPCA,hippocalcin,3208.0,1,HPCA 
1055697,A_23_P214766,3079,HIVEP2,human immunodeficiency virus type I enhancer binding protein 2,3097.0,6,HIVEP2 
1055694,A_23_P398460,3081,HK2,hexokinase 2,3099.0,2,HK2 
1055768,A_23_P37856,3022,HBA1,"hemoglobin, alpha 1",3039.0,16,HBA1 
1055767,A_23_P26457,3023,HBA2,"hemoglobin, alpha 2",3040.0,16,HBA2 
1055765,A_23_P203558,3026,HBB,"hemoglobin, beta",3043.0,11,HBB 
1055763,A_24_P355568,3029,HBE1,"hemoglobin, epsilon 1",3046.0,11,HBE1 
1055762,A_23_P64539,3030,HBG1,"hemoglobin, gamma A",3047.0,11,HBG1 
1055759,A_23_P49254,3032,HBQ1,"hemoglobin, theta 1",3049.0,16,HBQ1 
1055911,CUST_23_PI416408490,2905,GRP,gastrin-releasing peptide,2922.0,18,GRP GRP GRP 
1055965,CUST_310_PI416408490,2884,GRIK5,"glutamate receptor, ionotropic, kainate 5",2901.0,19,GRIK5 
1055955,CUST_10958_PI416261804,2884,GRIK5,"glutamate receptor, ionotropic, kainate 5",2901.0,19,GRIK5 
1055952,A_23_P16063,2884,GRIK5,"glutamate receptor, ionotropic, kainate 5",2901.0,19,GRIK5 
1055939,CUST_311_PI416408490,2885,GRIN1,"glutamate receptor, ionotropic, N-methyl D-aspartate 1",2902.0,9,GRIN1 GRIN1 GRIN1 GRIN1 GRIN1 
1055938,A_23_P84670,2885,GRIN1,"glutamate receptor, ionotropic, N-methyl D-aspartate 1",2902.0,9,GRIN1 GRIN1 GRIN1 GRIN1 GRIN1 
1055937,A_23_P96072,2885,GRIN1,"glutamate receptor, ionotropic, N-methyl D-aspartate 1",2902.0,9,GRIN1 GRIN1 GRIN1 GRIN1 GRIN1 
1055936,CUST_16238_PI416261804,2887,GRIN2B,"glutamate receptor, ionotropic, N-methyl D-aspartate 2B",2904.0,12,GRIN2B 
1055935,CUST_313_PI416408490,2887,GRIN2B,"glutamate receptor, ionotropic, N-methyl D-aspartate 2B",2904.0,12,GRIN2B 
1055934,A_23_P151264,2887,GRIN2B,"glutamate receptor, ionotropic, N-methyl D-aspartate 2B",2904.0,12,GRIN2B 
1055933,CUST_315_PI416408490,2889,GRIN2D,"glutamate receptor, ionotropic, N-methyl D-aspartate 2D",2906.0,19,GRIN2D 
1055931,A_23_P153549,2889,GRIN2D,"glutamate receptor, ionotropic, N-methyl D-aspartate 2D",2906.0,19,GRIN2D 
1055929,A_23_P39137,2892,GRLF1,Rho GTPase activating protein 35,2909.0,19,ARHGAP35 
1055928,A_24_P44845,2892,GRLF1,Rho GTPase activating protein 35,2909.0,19,ARHGAP35 
1055927,A_24_P36299,2892,GRLF1,Rho GTPase activating protein 35,2909.0,19,ARHGAP35 
1055926,CUST_16365_PI416261804,2896,GRM3,"glutamate receptor, metabotropic 3",2913.0,7,GRM3 
1055925,CUST_321_PI416408490,2896,GRM3,"glutamate receptor, metabotropic 3",2913.0,7,GRM3 
1055924,A_23_P20068,2896,GRM3,"glutamate receptor, metabotropic 3",2913.0,7,GRM3 
1055923,CUST_322_PI416408490,2897,GRM4,"glutamate receptor, metabotropic 4",2914.0,6,GRM4 GRM4 GRM4 GRM4 GRM4 GRM4 GRM4 GRM4 GRM4 
1055922,CUST_15954_PI416261804,2897,GRM4,"glutamate receptor, metabotropic 4",2914.0,6,GRM4 GRM4 GRM4 GRM4 GRM4 GRM4 GRM4 GRM4 GRM4 
1055921,A_23_P70588,2897,GRM4,"glutamate receptor, metabotropic 4",2914.0,6,GRM4 GRM4 GRM4 GRM4 GRM4 GRM4 GRM4 GRM4 GRM4 
1055919,CUST_14196_PI416261804,2902,CXCL1,"chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)",2919.0,4,CXCL1 CXCL1 
1055918,A_23_P7144,2902,CXCL1,"chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)",2919.0,4,CXCL1 CXCL1 
1055917,A_24_P257416,2903,CXCL2,chemokine (C-X-C motif) ligand 2,2920.0,4,CXCL2 
1055916,A_23_P315364,2903,CXCL2,chemokine (C-X-C motif) ligand 2,2920.0,4,CXCL2 
1055915,A_24_P251764,2904,CXCL3,chemokine (C-X-C motif) ligand 3,2921.0,4,CXCL3 
1055913,CUST_15876_PI416261804,2905,GRP,gastrin-releasing peptide,2922.0,18,GRP GRP GRP 
1055912,CUST_15869_PI416261804,2905,GRP,gastrin-releasing peptide,2922.0,18,GRP GRP 
1055988,CUST_1317_PI417557136,2883,GRIK4,"glutamate receptor, ionotropic, kainate 4",2900.0,11,GRIK4 GRIK4 
1055987,A_23_P116249,2883,GRIK4,"glutamate receptor, ionotropic, kainate 4",2900.0,11,GRIK4 GRIK4 
1056046,CUST_308_PI416408490,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056037,A_23_P149084,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056024,CUST_859_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056117,CUST_826_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056108,CUST_836_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056103,CUST_841_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056102,CUST_842_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056101,CUST_843_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056100,CUST_844_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056085,CUST_862_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056075,CUST_872_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056067,CUST_882_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056066,CUST_883_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056055,CUST_1393_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056054,CUST_833_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056052,CUST_1159_PI417557136,2882,GRIK3,"glutamate receptor, ionotropic, kainate 3",2899.0,1,GRIK3 
1056186,A_24_P143127,2875,GRIA3,"glutamate receptor, ionotropic, AMPA 3",2892.0,X,GRIA3 GRIA3 
1056185,A_32_P229221,2878,GRID2,"glutamate receptor, ionotropic, delta 2",2895.0,4,GRID2 
1056183,A_23_P32847,2878,GRID2,"glutamate receptor, ionotropic, delta 2",2895.0,4,GRID2 
1056182,CUST_13046_PI416261804,2879,GRN,granulin,2896.0,17,GRN 
1056181,A_23_P49708,2879,GRN,granulin,2896.0,17,GRN 
1056180,A_24_P935839,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056179,CUST_408_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056178,CUST_410_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056177,CUST_411_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056175,CUST_413_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056174,CUST_414_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056173,CUST_415_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056172,CUST_416_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056171,CUST_417_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056169,CUST_419_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056167,CUST_421_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056163,CUST_409_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056161,A_32_P115796,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056160,CUST_1811_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056157,CUST_762_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056155,CUST_1689_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056154,CUST_1036_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056147,CUST_983_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056146,CUST_984_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056145,CUST_307_PI416408490,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056137,CUST_51_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056134,CUST_1928_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056130,CUST_402_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056128,CUST_404_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056127,CUST_405_PI417557136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056126,A_23_P250136,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898.0,6,GRIK2 GRIK2 GRIK2 
1056402,A_23_P45475,2701,GLA,"galactosidase, alpha",2717.0,X,GLA 
1056613,CUST_9788_PI416261804,2544,GABRB1,"gamma-aminobutyric acid (GABA) A receptor, beta 1",2560.0,4,GABRB1 
1056612,CUST_5_PI416558187,2544,GABRB1,"gamma-aminobutyric acid (GABA) A receptor, beta 1",2560.0,4,GABRB1 
1056611,A_23_P125435,2544,GABRB1,"gamma-aminobutyric acid (GABA) A receptor, beta 1",2560.0,4,GABRB1 
1056610,CUST_16433_PI416261804,2545,GABRB2,"gamma-aminobutyric acid (GABA) A receptor, beta 2",2561.0,5,GABRB2 GABRB2 
1056609,A_23_P19042,2545,GABRB2,"gamma-aminobutyric acid (GABA) A receptor, beta 2",2561.0,5,GABRB2 GABRB2 
1056608,A_23_P309720,2547,GABRD,"gamma-aminobutyric acid (GABA) A receptor, delta",2563.0,1,GABRD 
1056604,A_23_P328545,2552,GABRP,"gamma-aminobutyric acid (GABA) A receptor, pi",2568.0,5,GABRP 
1056581,CUST_15457_PI416261804,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 GAD1 
1056580,CUST_1972_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056577,A_24_P319711,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056576,CUST_1463_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056571,CUST_1495_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056566,CUST_1783_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056565,CUST_1784_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056562,CUST_1787_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056561,CUST_1788_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056559,CUST_1790_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056558,CUST_1791_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056557,A_23_P374689,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056556,CUST_1792_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056555,CUST_1793_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056554,CUST_1794_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056553,CUST_1795_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056552,CUST_1796_PI417557136,2555,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",2571.0,2,GAD1 
1056550,A_23_P75008,2556,GAD2,"glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)",2572.0,10,GAD2 
1056683,CUST_166_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056682,CUST_167_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056681,CUST_168_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056680,CUST_169_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056678,CUST_171_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056676,CUST_173_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056675,CUST_174_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056674,CUST_175_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056673,CUST_176_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056672,CUST_177_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056671,CUST_178_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056670,CUST_179_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056669,CUST_180_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056668,CUST_181_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056667,CUST_182_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056666,CUST_183_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056752,CUST_97_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056750,CUST_99_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056749,CUST_100_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056747,CUST_102_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056746,CUST_103_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056745,CUST_104_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056744,CUST_105_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056743,CUST_106_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056742,CUST_107_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056741,CUST_108_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056740,CUST_109_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056739,CUST_110_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056789,A_23_P125618,2540,GABRA3,"gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556.0,X,GABRA3 
1056788,CUST_539_PI417557136,2540,GABRA3,"gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556.0,X,GABRA3 
1056778,CUST_74_PI417557136,2540,GABRA3,"gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556.0,X,GABRA3 
1056777,CUST_271_PI416408490,2540,GABRA3,"gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556.0,X,GABRA3 
1056775,CUST_76_PI417557136,2540,GABRA3,"gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556.0,X,GABRA3 
1056774,CUST_77_PI417557136,2540,GABRA3,"gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556.0,X,GABRA3 
1056773,CUST_193_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056769,CUST_2086_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056768,CUST_1674_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056767,CUST_999_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056766,CUST_1000_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056765,CUST_1001_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056763,CUST_541_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056762,CUST_542_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056760,CUST_1723_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 
1056756,CUST_94_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056755,A_23_P56883,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056754,CUST_95_PI417557136,2541,GABRA4,"gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557.0,4,GABRA4 GABRA4 GABRA4 
1056822,A_24_P936319,2533,GAB1,GRB2-associated binding protein 1,2549.0,4,GAB1 GAB1 
1056821,A_23_P335239,2533,GAB1,GRB2-associated binding protein 1,2549.0,4,GAB1 GAB1 
1056820,A_23_P18505,2533,GAB1,GRB2-associated binding protein 1,2549.0,4,GAB1 GAB1 
1056819,CUST_12196_PI416261804,2535,GABPA,"GA binding protein transcription factor, alpha subunit 60kDa",2551.0,21,GABPA GABPA 
1056818,A_23_P166219,2535,GABPA,"GA binding protein transcription factor, alpha subunit 60kDa",2551.0,21,GABPA GABPA 
1056816,CUST_67_PI417557136,2538,GABRA1,"gamma-aminobutyric acid (GABA) A receptor, alpha 1",2554.0,5,GABRA1 
1056811,CUST_525_PI417557136,2539,GABRA2,"gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555.0,4,GABRA2 
1056805,CUST_82_PI417557136,2540,GABRA3,"gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556.0,X,GABRA3 
1056803,CUST_84_PI417557136,2540,GABRA3,"gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556.0,X,GABRA3 
1056800,CUST_87_PI417557136,2540,GABRA3,"gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556.0,X,GABRA3 
1056797,CUST_1697_PI417557136,2540,GABRA3,"gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556.0,X,GABRA3 
1056894,A_23_P106194,2337,FOS,FBJ murine osteosarcoma viral oncogene homolog,2353.0,14,FOS 
1056966,A_23_P117411,2274,FOXG1B,forkhead box G1,2290.0,14,FOXG1 
1056965,A_23_P205428,2274,FOXG1B,forkhead box G1,2290.0,14,FOXG1 
1057180,A_23_P87964,2083,ESD,esterase D,2098.0,13,ESD 
1057396,A_23_P214821,1893,EDN1,endothelin 1,1906.0,6,EDN1 EDN1 
1057503,A_24_P862886,1804,DRD5,dopamine receptor D5,1816.0,4,DRD5 
1057497,A_32_P54274,1804,DRD5,dopamine receptor D5,1816.0,4,DRD5 
1057496,A_23_P252892,1804,DRD5,dopamine receptor D5,1816.0,4,DRD5 
1057491,CUST_1191_PI416261804,1807,DRG2,developmentally regulated GTP binding protein 2,1819.0,17,DRG2 
1057490,A_23_P141656,1807,DRG2,developmentally regulated GTP binding protein 2,1819.0,17,DRG2 
1057489,CUST_14431_PI416261804,1808,ARID3A,AT rich interactive domain 3A (BRIGHT-like),1820.0,19,ARID3A 
1057488,A_23_P16516,1808,ARID3A,AT rich interactive domain 3A (BRIGHT-like),1820.0,19,ARID3A 
1057487,CUST_5087_PI416261804,1809,DRP2,dystrophin related protein 2,1821.0,X,DRP2 DRP2 
1057486,A_23_P62196,1809,DRP2,dystrophin related protein 2,1821.0,X,DRP2 DRP2 
1057482,A_23_P4494,1812,DSC2,desmocollin 2,1824.0,18,DSC2 DSC2 
1057481,CUST_14293_PI416261804,1814,DSCAM,Down syndrome cell adhesion molecule,1826.0,21,DSCAM DSCAM DSCAM 
1057480,A_23_P211141,1814,DSCAM,Down syndrome cell adhesion molecule,1826.0,21,DSCAM DSCAM DSCAM 
1057479,CUST_14474_PI416261804,1815,RCAN1,regulator of calcineurin 1,1827.0,21,RCAN1 RCAN1 RCAN1 RCAN1 RCAN1 RCAN1 RCAN1 
1057478,A_23_P166248,1815,RCAN1,regulator of calcineurin 1,1827.0,21,RCAN1 RCAN1 RCAN1 RCAN1 RCAN1 RCAN1 RCAN1 
1057470,CUST_7562_PI416261804,1819,TSC22D3,"TSC22 domain family, member 3",1831.0,X,TSC22D3 
1057610,A_23_P28598,1734,DLX2,distal-less homeobox 2,1746.0,2,DLX2 
1057609,A_23_P28595,1734,DLX2,distal-less homeobox 2,1746.0,2,DLX2 
1057608,A_23_P308552,1735,DLX3,distal-less homeobox 3,1747.0,17,DLX3 
1057559,A_23_P43988,1794,DPYD,dihydropyrimidine dehydrogenase,1806.0,1,DPYD 
1057558,A_23_P135548,1794,DPYD,dihydropyrimidine dehydrogenase,1806.0,1,DPYD 
1057556,A_23_P20303,1795,DPYS,dihydropyrimidinase,1807.0,8,DPYS 
1057899,CUST_11724_PI416261804,1448,CSNK2A2,"casein kinase 2, alpha prime polypeptide",1459.0,16,CSNK2A2 
1057898,A_23_P14915,1448,CSNK2A2,"casein kinase 2, alpha prime polypeptide",1459.0,16,CSNK2A2 
1058042,A_23_P141029,1318,COX4I1,cytochrome c oxidase subunit IV isoform 1,1327.0,16,COX4I1 
1058041,CUST_1399_PI416261804,1320,COX5B,cytochrome c oxidase subunit Vb,1329.0,2,COX5B 
1058113,A_23_P51646,1254,PLK3,polo-like kinase 3,1263.0,1,PLK3 
1058112,CUST_5675_PI416261804,1255,CNN1,"calponin 1, basic, smooth muscle",1264.0,19,CNN1 
1058191,A_23_P304279,1137,CHRNE,"cholinergic receptor, nicotinic, epsilon (muscle)",1145.0,17,CHRNE 
1058190,CUST_14336_PI416261804,1139,CHUK,conserved helix-loop-helix ubiquitous kinase,1147.0,10,CHUK 
1058189,A_23_P46748,1139,CHUK,conserved helix-loop-helix ubiquitous kinase,1147.0,10,CHUK 
1058188,A_23_P25674,1143,CKB,"creatine kinase, brain",1152.0,14,CKB 
1058187,A_24_P61537,1143,CKB,"creatine kinase, brain",1152.0,14,CKB 
1058251,CUST_10867_PI416261804,1120,CHRM1,"cholinergic receptor, muscarinic 1",1128.0,11,CHRM1 
1058242,A_24_P415615,1120,CHRM1,"cholinergic receptor, muscarinic 1",1128.0,11,CHRM1 
